id,transactionId,deliveryDate,deliveryLocation,numberOfShipments,nopol,notes,status,geom,createdAt,updatedAt,details
4b6ddb35-3aa0-46b1-9af5-900502a513be,e7715e41-6450-4ee9-844f-21ab1569207e,2026-04-10 00:00:00,"JL. RAYA BAKUNGAN, WEDOMARTANI, NGEMPLAK, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-10 16:15:23.896,2026-04-10 16:15:24.965,Auto generated dari transaksi TRX-2026-00364. Driver: LATHIEF NUR S
a09d804b-1678-4aa9-b481-92189093b887,6122a556-d18b-41cd-9fa8-1d330844c1cf,2026-04-10 00:00:00,"JL. BIMA NO. 45-43, NGLABAN, SINDUHARJO, NGAGLIK, SLEMAN",6,AB 8839 UF,,DELIVERED,,2026-04-10 16:16:00.982,2026-04-10 16:16:01.472,Auto generated dari transaksi TRX-2026-00365. Driver: LATHIEF NUR S
80bb5aa8-48a7-4be7-9bd5-50f8ed0a7875,73736153-4ced-4476-94f4-7841c4b98431,2026-04-10 00:00:00,"JL, KALIURANG, CANDI, SARDONOHARJO, MGAGLIK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-10 16:16:35.9,2026-04-10 16:16:36.198,Auto generated dari transaksi TRX-2026-00366. Driver: LATHIEF NUR S
3341b4cc-0173-4e8e-aa23-2dcf6331304e,e5927cc6-eec9-487e-9796-1a615b9b6d9a,2026-04-10 00:00:00,"JL. BRATASENA, NO. 10, KLURAKBARU, TLOGO, 'PRAMBANAN, KLATEN",4,AB 8839 UF,,DELIVERED,,2026-04-10 16:17:11.655,2026-04-10 16:17:12.029,Auto generated dari transaksi TRX-2026-00367. Driver: LATHIEF NUR S
9bcdb043-7c53-4eb7-aa49-05b1cdd374cf,15e6f388-95aa-4e89-85dd-9c3b03ad4469,2026-04-10 00:00:00,"JABAN, SINDUHARJO, NGAGLIK, SLEMAN",7,AB 8839 UF,,DELIVERED,,2026-04-10 16:20:35.433,2026-04-10 16:20:35.777,Auto generated dari transaksi TRX-2026-00368. Driver: LATHIEF NUR S
980901b9-be45-46bb-9ee4-f9f82ebd8b92,f354c7aa-2539-4cb2-a9b5-db92930a1d20,2026-04-10 00:00:00,Jaban,3,AB 8839 UF,,DELIVERED,,2026-04-10 16:22:26.403,2026-04-10 16:22:26.58,Auto generated dari transaksi TRX-2026-00369. Driver: LATHIEF NUR S
e29d0c85-621a-4211-9113-d0a9fea03f67,495a3dc7-a8f2-4876-9bb9-249174c52d0c,2026-04-10 00:00:00,Prambanan,13,AB 8839 UF,,DELIVERED,,2026-04-10 16:24:30.098,2026-04-10 16:24:30.567,Auto generated dari transaksi TRX-2026-00370. Driver: LATHIEF NUR S
a2ea683e-a143-4ffb-9980-3e9f66f53a82,1038e12a-a294-46e2-9445-0ad1b951a1d2,2026-04-10 00:00:00,"JL CANGKRINGAN DURI, TIRTOMARTANI, KALASAN, SLEMAN",22,AB 8839 UF,,DELIVERED,,2026-04-10 16:27:54.668,2026-04-10 16:27:55.01,Auto generated dari transaksi TRX-2026-00371. Driver: LATHIEF NUR S
e9ed5688-ba00-40a8-bfa5-a40e0e1b6a68,d0283dc1-e379-414e-8832-386837203c21,2026-04-10 00:00:00,"JL. JOGJA-SOLO,CARIKAN,TAMANMARTANI,KALASAN,KARANG MOJO,TAMAN MARTANI,KEC.KALASA,KAB.SLEMAN,DIY 55571",4,AB 8839 UF,,DELIVERED,,2026-04-10 16:28:36.517,2026-04-10 16:28:36.935,Auto generated dari transaksi TRX-2026-00372. Driver: LATHIEF NUR S
c6b7c17f-79a5-4908-bac7-cfd2019e08c3,a132ef72-8b9f-4a5e-8b07-0252a2525f2a,2026-04-10 00:00:00,Cangkringan,15,AB 8839 UF,,DELIVERED,,2026-04-10 16:29:13.108,2026-04-10 16:29:14.358,Auto generated dari transaksi TRX-2026-00373. Driver: LATHIEF NUR S
23d7b54e-4694-48a3-ad87-03f86bfad5d6,ab19aa91-a7af-4506-b8d5-0d927ad72394,2026-04-10 00:00:00,Gentan,15,AB 8839 UF,,DELIVERED,,2026-04-10 16:30:12.89,2026-04-10 16:30:13.032,Auto generated dari transaksi TRX-2026-00374. Driver: LATHIEF NUR S
cf2d5067-ad08-4610-ab0e-12258af4f341,16f5f75d-a762-44ca-b97d-e3eb159a818d,2026-04-10 00:00:00,Gentan,7,AB 8839 UF,,DELIVERED,,2026-04-10 16:31:48.897,2026-04-10 16:31:49.309,Auto generated dari transaksi TRX-2026-00375. Driver: LATHIEF NUR S
24521db7-a111-4f65-90dc-27f34e40c9cd,54604fb4-c8e9-4f6a-82d7-0be803482ea7,2026-04-10 00:00:00,"JL. KALIURANG NO. 14, RT 01/RW 30, NGANGGRUNG, SUKOHARJO, NGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-10 16:32:33.108,2026-04-10 16:32:33.232,Auto generated dari transaksi TRX-2026-00376. Driver: LATHIEF NUR S
908c3d41-9d8f-4d85-b189-ee65cbcf756a,27f2ecb5-edc6-4fed-be73-addb02231ea5,2026-04-10 00:00:00,Jakal,4,AB 8839 UF,,DELIVERED,,2026-04-10 16:34:28.267,2026-04-10 16:34:28.435,Auto generated dari transaksi TRX-2026-00377. Driver: LATHIEF NUR S
5e4c0590-82f0-40bb-9559-18055bf440d6,24bc5c19-db99-415a-b0eb-28011df24853,2026-04-10 00:00:00,"JL. KALIURANG KM 10, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN",7,AB 8839 UF,,DELIVERED,,2026-04-10 16:35:21.989,2026-04-10 16:35:22.334,Auto generated dari transaksi TRX-2026-00378. Driver: LATHIEF NUR S
88fcb558-c965-41f4-a8aa-265c84b2de01,b64becf6-bb6a-4bdf-b4d0-c58ca1cea635,2026-04-10 00:00:00,"JL. KALIURANG, NO. 03, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-10 16:36:32.011,2026-04-10 16:36:33.092,Auto generated dari transaksi TRX-2026-00379. Driver: LATHIEF NUR S
493dcfcd-a579-4c2d-9a41-18c1aeff79af,f018f145-074e-4de8-bdc9-13427dce01db,2026-04-10 00:00:00,"Gg NAKULO NO.402, MALANGREJO,WEDOMARTANI,NGEMPLAK,KAB.SLEMAN",6,AB 8839 UF,,DELIVERED,,2026-04-10 16:37:44.582,2026-04-10 16:37:45.169,Auto generated dari transaksi TRX-2026-00380. Driver: LATHIEF NUR S
ad8ed194-8a3d-450d-b04b-632f42800f9a,720fe7b5-c55d-4c2d-bb7a-2050778fcd52,2026-04-10 00:00:00,Bakungan,3,AB 8839 UF,,DELIVERED,,2026-04-10 16:39:27.283,2026-04-10 16:39:27.425,Auto generated dari transaksi TRX-2026-00381. Driver: LATHIEF NUR S
5397f3b9-c0e7-4789-abd4-ec83f0d9b2de,c4096a4d-e987-41ec-8b35-cdc4745c89af,2026-04-10 00:00:00,"KM 13, JL KALIURANG, NO. 05, BESI, SUKOHARJO, NGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-10 16:40:04.421,2026-04-10 16:40:04.675,Auto generated dari transaksi TRX-2026-00382. Driver: LATHIEF NUR S
7eb093a7-a67c-4fe1-9070-b221d44c8bc9,8b5c1a47-0c28-4714-aa56-48fa33bc2088,2026-04-10 00:00:00,Pentingsari,14,AB 8839 UF,,DELIVERED,,2026-04-10 16:42:32.731,2026-04-10 16:42:33.259,Auto generated dari transaksi TRX-2026-00383. Driver: LATHIEF NUR S
2feda633-f032-4d51-b673-7a6d43bac463,c714acf1-1233-4a12-972d-8d2caf2422e8,2026-04-10 00:00:00,Cangkringan,10,AB 8839 UF,,DELIVERED,,2026-04-10 16:44:34.531,2026-04-10 16:44:35.076,Auto generated dari transaksi TRX-2026-00384. Driver: LATHIEF NUR S
be38e55e-47c2-4c58-9ab2-a46fad3e0e97,310fa35b-3f37-49a8-b4a0-0548d5f22fbd,2026-04-10 00:00:00,Jakal,3,AB 8839 UF,,DELIVERED,,2026-04-10 16:46:18.427,2026-04-10 16:46:18.766,Auto generated dari transaksi TRX-2026-00385. Driver: LATHIEF NUR S
a6026b36-2ed4-4327-bb0d-66d856844e1f,3ea2de5f-4180-4834-8447-cb4336444054,2026-04-10 00:00:00,Candi binangun,4,AB 8839 UF,,DELIVERED,,2026-04-10 16:47:20.862,2026-04-10 16:47:21.154,Auto generated dari transaksi TRX-2026-00386. Driver: LATHIEF NUR S
0558c421-0f53-4488-be25-78fcfe12fb52,0b0eb843-5135-4b4e-a5f0-d564710a7105,2026-04-10 00:00:00,Wukirsari,17,AB 8839 UF,,DELIVERED,,2026-04-10 16:48:56.852,2026-04-10 16:48:57.165,Auto generated dari transaksi TRX-2026-00387. Driver: LATHIEF NUR S
0ef1ccb6-a3ff-47d3-b058-2a3277097433,67ba0f1d-aadf-433f-8063-cdcfb2fa3777,2026-04-11 00:00:00,"Babadan, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",5,AB 9223 SE,,DELIVERED,,2026-04-11 05:24:05.982,2026-04-11 05:24:06.14,Auto generated dari transaksi TRX-2026-00388. Driver: FITRI RESTANTO
5ad45bf3-b1fa-48e7-abaa-5aadd3ff7141,aac477c3-6a94-411f-af81-184d748a3e1b,2026-04-11 00:00:00,TNI AU,1,AB 8839 UF,,DELIVERED,,2026-04-12 05:31:36.177,2026-04-12 05:31:36.314,Auto generated dari transaksi TRX-2026-00415. Driver: LATHIEF NUR S
eb631d3b-5bbe-4c92-9815-7bbddcf8f51e,8adad8bc-7cdc-4fec-bc73-6b43ccd4f32d,2026-04-11 00:00:00,"SEKARSULI, SENDANGTIRTO, BERBAH, SLEMAN",11,AB 8839 UF,,DELIVERED,,2026-04-12 05:34:02.073,2026-04-12 05:34:02.222,Auto generated dari transaksi TRX-2026-00416. Driver: LATHIEF NUR S
fcaa86da-914e-4b03-b3c8-2e34313c5382,47adc1bb-c71a-4a88-b78e-dd89acbc1c2c,2026-04-11 00:00:00,"Jl. Cangkringan, Bayen, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",42,AB 9223 SE,,PENDING,,2026-04-11 05:24:39.973,2026-04-11 05:24:39.973,Auto generated dari transaksi TRX-2026-00389. Driver: FITRI RESTANTO
f9f377e9-d187-4e0d-972a-e9d9856bb7d9,46023c76-8428-44e7-9e39-8a553ffe7c79,2026-04-11 00:00:00,"Jl. Cangkringan No.KM.1, Duri, Tirtomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",9,AB 9223 SE,,PENDING,,2026-04-11 05:25:25.581,2026-04-11 05:25:25.581,Auto generated dari transaksi TRX-2026-00390. Driver: FITRI RESTANTO
58ec4ca8-beb2-404b-9d3b-91b397becc33,0e767b93-cd71-4f40-b649-8cad67abf739,2026-04-11 00:00:00,"Jl. Jogja - Solo No.KM.12, RW.5, Kringinan, Tirtomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",9,AB 9223 SE,,DELIVERED,,2026-04-11 05:26:11.594,2026-04-11 05:26:11.73,Auto generated dari transaksi TRX-2026-00391. Driver: FITRI RESTANTO
b2744171-f27b-44f1-a292-5f570d4a62ac,598939ad-77d6-4099-afd2-08e76a46e0df,2026-04-11 00:00:00,"Mega Andalan Motor Industri Pt., Dinginan, Sumberharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",8,AB 9223 SE,,PENDING,,2026-04-11 05:27:42.68,2026-04-11 05:27:42.68,Auto generated dari transaksi TRX-2026-00392. Driver: FITRI RESTANTO
b43ee249-47b8-4d1f-a4c0-bcdd5ccf54ac,2742b66f-4149-4ba8-9c55-e067d1c4a619,2026-04-11 00:00:00,"5FX4+W2G, Jl. Berbah - Kalasan, RT.002/RW.028, Sumber Lor, Kalitirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573",10,AB 9223 SE,,PENDING,,2026-04-11 05:28:24.057,2026-04-11 05:28:24.057,Auto generated dari transaksi TRX-2026-00393. Driver: FITRI RESTANTO
9ab238fb-bfa5-45f0-83c4-39bc70414b36,34154212-751c-49d1-b17f-df1b3545e665,2026-04-11 00:00:00,Condongcatur,21,AB 8839 UF,,DELIVERED,,2026-04-12 05:07:38.783,2026-04-12 05:07:38.935,Auto generated dari transaksi TRX-2026-00394. Driver: LATHIEF NUR S
b4b0ed6f-7e6a-4c37-8717-7faaa67bd7aa,8e37b31c-3f75-41cf-a4e6-d81b55b6a23e,2026-04-11 00:00:00,Komplek pam jakal no 18,5,AB 8839 UF,,DELIVERED,,2026-04-12 05:09:17.674,2026-04-12 05:09:17.802,Auto generated dari transaksi TRX-2026-00395. Driver: LATHIEF NUR S
3ab70090-4422-4183-9615-8d9f55e520ce,af01520e-586b-4d7e-9e2c-b4e9101474a3,2026-04-11 00:00:00,"Jl. Kaliurang Klabanan No.Km.9, Tambakan, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",3,AB 8839 UF,,DELIVERED,,2026-04-12 05:10:53.727,2026-04-12 05:10:53.852,Auto generated dari transaksi TRX-2026-00396. Driver: LATHIEF NUR S
339782a3-4bd7-40e7-8c74-67c6e17031eb,0b41dcb1-628c-4504-9dd1-141bcea002d5,2026-04-11 00:00:00,Jakal,9,AB 8839 UF,,DELIVERED,,2026-04-12 05:12:24.524,2026-04-12 05:12:24.648,Auto generated dari transaksi TRX-2026-00397. Driver: LATHIEF NUR S
d18590ca-f404-47c5-9405-79bbfac39ca7,34b92ee3-ef52-409e-8724-e613eece6563,2026-04-11 00:00:00,"JL KALIURANG NO KM 9, NO 71, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN, DIY 55581",7,AB 8839 UF,,DELIVERED,,2026-04-12 05:13:17.669,2026-04-12 05:13:17.84,Auto generated dari transaksi TRX-2026-00398. Driver: LATHIEF NUR S
843afb05-7e0f-4539-ac8b-681c14afc0b5,091f642d-16a9-4e20-bab5-fbeec6004767,2026-04-11 00:00:00,"JL. PANDEGA SATRIA, NO. 03, MANGGUNG CATURTUNGGAL, KEC. DEPOK, SLEMAN",5,AB 8839 UF,,DELIVERED,,2026-04-12 05:14:04.175,2026-04-12 05:14:04.322,Auto generated dari transaksi TRX-2026-00399. Driver: LATHIEF NUR S
ddbc09ec-905a-4ad2-832c-6d07a7aaa6e4,fe0e5d28-0cf9-47a7-8da5-fec207a7a8a0,2026-04-11 00:00:00,"JL. PANDEGA SATRIA, NO 08, PURWOSARI, CATURTUNGGAL, DEPOK, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 05:14:45.628,2026-04-12 05:14:45.77,Auto generated dari transaksi TRX-2026-00400. Driver: LATHIEF NUR S
85bcbb9d-ddb4-49a1-b044-1ce1705e108a,975c9618-37c0-4f90-9f60-9f333461536e,2026-04-11 00:00:00,"JL. GONDANGRAYA, GG TURANGGASARI 3, NO. 15, KENTUNGAN, CONDONGCATUR, DEPOK SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 05:16:20.151,2026-04-12 05:16:20.309,Auto generated dari transaksi TRX-2026-00401. Driver: LATHIEF NUR S
ee813e9d-af82-4a58-86d8-dd1eb4df1190,b2ed6ead-0dab-4d3f-963b-7bb160823eea,2026-04-11 00:00:00,"Jalan Arteri Sanggrahan No.7, Ngringin, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",1,AB 8839 UF,,DELIVERED,,2026-04-12 05:17:07.044,2026-04-12 05:17:07.171,Auto generated dari transaksi TRX-2026-00402. Driver: LATHIEF NUR S
b6c80e21-7ebf-4b2a-9236-8b14a0d602b9,7c49e8b6-5ba5-4771-bd1e-a465b7e86e4b,2026-04-11 00:00:00,"Jl. Kayen Raya No.45, Kayen, Condongcatur, Kec. Depok, Kabupaten Sleman",6,AB 8839 UF,,DELIVERED,,2026-04-12 05:18:04.027,2026-04-12 05:18:04.198,Auto generated dari transaksi TRX-2026-00403. Driver: LATHIEF NUR S
6c7923e1-e6fa-424f-b61d-f7ad047dd848,a583e2d9-3974-4dee-83dc-235ab8e0c192,2026-04-11 00:00:00,"JL. CENDRAWASIH, NO. 1, PRINGWULUNG, CONDONGCATUR, DEPOK, SLEMAN",3,AB 8839 UF,,DELIVERED,,2026-04-12 05:18:45.805,2026-04-12 05:18:45.95,Auto generated dari transaksi TRX-2026-00404. Driver: LATHIEF NUR S
98966a8b-f66b-4a8e-8977-a05b2af63bf8,bc141d4a-5e1a-451b-adc7-4341dfa21cc4,2026-04-11 00:00:00,"Jl. Pandega Sakti No.777, Manggung, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281",8,AB 8839 UF,,DELIVERED,,2026-04-12 05:19:23.034,2026-04-12 05:19:23.17,Auto generated dari transaksi TRX-2026-00405. Driver: LATHIEF NUR S
9f82affc-bf97-4b8d-90c6-ec8cf7746e98,d23c47c9-1ed4-4ac1-989d-33510a53c126,2026-04-11 00:00:00,TNI AU,2,AB 8839 UF,,DELIVERED,,2026-04-12 05:21:23.177,2026-04-12 05:21:23.348,Auto generated dari transaksi TRX-2026-00406. Driver: LATHIEF NUR S
d4e1adb7-22df-46bd-a938-291925c1e51c,5aaa1fe9-deef-4cd4-98f1-e9d9875d9827,2026-04-11 00:00:00,TNI AU,2,AB 8839 UF,,DELIVERED,,2026-04-12 05:22:16.144,2026-04-12 05:22:16.277,Auto generated dari transaksi TRX-2026-00407. Driver: LATHIEF NUR S
7e2a9a67-0d4a-4146-9961-e740da4ae889,512557f4-0d2e-43ff-99ce-0b2763984b48,2026-04-11 00:00:00,"PANGKALAN AU, BLOK J , 77  KARANG JANBE, BANGUNTAPAN, BANTUL",3,AB 8839 UF,,DELIVERED,,2026-04-12 05:23:17.204,2026-04-12 05:23:17.336,Auto generated dari transaksi TRX-2026-00408. Driver: LATHIEF NUR S
f5a7ed27-cfe9-433a-a7c0-680a1ac693ee,ed2d8398-f4f7-4ecb-9688-6f15dabaf5d9,2026-04-11 00:00:00,Babarsari,3,AB 8839 UF,,DELIVERED,,2026-04-12 05:24:55.697,2026-04-12 05:24:55.892,Auto generated dari transaksi TRX-2026-00409. Driver: LATHIEF NUR S
53ece12b-04f4-41bb-92cc-4ca7b56412ff,41239ed2-3f28-4181-87f2-a85c739609e1,2026-04-11 00:00:00,TNI AU,3,AB 8839 UF,,DELIVERED,,2026-04-12 05:26:18.749,2026-04-12 05:26:18.904,Auto generated dari transaksi TRX-2026-00410. Driver: LATHIEF NUR S
b5ca8a62-4e78-40d8-8aa3-60b6ff291b4a,048c9bf5-2289-4758-84da-f0fab9d1a0ed,2026-04-11 00:00:00,TNI AAU,2,AB 8839 UF,,DELIVERED,,2026-04-12 05:27:15.752,2026-04-12 05:27:15.92,Auto generated dari transaksi TRX-2026-00411. Driver: LATHIEF NUR S
bd51ffe7-0aac-4226-ad52-3bcbe12b8886,055acbe3-d7aa-49da-91fc-467581e0f698,2026-04-11 00:00:00,Jl. Solo,3,AB 8839 UF,,DELIVERED,,2026-04-12 05:30:14.107,2026-04-12 05:30:14.273,Auto generated dari transaksi TRX-2026-00412. Driver: LATHIEF NUR S
ea151622-43bd-4e45-a511-ed187956df88,d2afdc0e-e9df-4e73-b19d-4d6becdf9a16,2026-04-11 00:00:00,"PANGKALAN AU, BLOK M KARANG JANBE, BANGUNTAPAN, BANTUL",6,AB 8839 UF,,DELIVERED,,2026-04-12 05:30:57.029,2026-04-12 05:30:57.202,Auto generated dari transaksi TRX-2026-00414. Driver: LATHIEF NUR S
318bc889-bb04-401b-a436-427e617ed067,cc2f8b15-906a-440b-abec-c27436b5d78b,2026-04-11 00:00:00,Jl. Solo,11,AB 8839 UF,,DELIVERED,,2026-04-12 05:30:14.118,2026-04-12 07:57:12.695,Auto generated dari transaksi TRX-2026-00413. Driver: LATHIEF NUR S
0ecc358d-74a5-4d03-922d-e942735be16b,694fcb6d-ad12-48bc-b4d3-f8b10f629dd3,2026-04-11 00:00:00,Blok O,4,AB 8839 UF,,DELIVERED,,2026-04-12 05:34:45.505,2026-04-12 05:34:45.65,Auto generated dari transaksi TRX-2026-00417. Driver: LATHIEF NUR S
cc946fd0-955c-4019-876a-2e42ded248b5,e7e67e5b-fb4f-43a4-868f-3a0f3b6805ca,2026-04-11 00:00:00,"773V+4C Margoluweh,kabupaten sleman,daerah istimewa yogyakarta",5,AB 8839 UF,,DELIVERED,,2026-04-12 05:35:31.021,2026-04-12 05:35:31.191,Auto generated dari transaksi TRX-2026-00418. Driver: LATHIEF NUR S
198fb55d-fc29-41c0-a39f-17388c7991cd,50dd6316-c707-40f1-a946-756a4e7ffddf,2026-04-11 00:00:00,Berbah,3,AB 8839 UF,,DELIVERED,,2026-04-12 05:36:14.764,2026-04-12 05:36:14.898,Auto generated dari transaksi TRX-2026-00419. Driver: LATHIEF NUR S
7ea1c3d9-af13-45b8-aa75-aafb6ad67d44,43ef01ee-9974-43ae-bed7-90dc9da76194,2026-04-11 00:00:00,"JL. RAYA BERBAH NO. 4 SUMBERKIDUL, KALITIRTO, BERBAH, SLEMAN",7,AB 8839 UF,,DELIVERED,,2026-04-12 05:37:06.017,2026-04-12 05:37:06.144,Auto generated dari transaksi TRX-2026-00420. Driver: LATHIEF NUR S
68d0498e-f3cc-4f53-9a3b-2fd67445d86d,8f4c0195-dfc0-4394-b8d7-f4ae58fc1aed,2026-04-11 00:00:00,"Jl. Wahid Hasyim No.135, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",5,AB 8839 UF,,DELIVERED,,2026-04-12 07:46:21.515,2026-04-12 07:46:21.662,Auto generated dari transaksi TRX-2026-00421. Driver: LATHIEF NUR S
33543c6e-8d65-4bd5-9cf6-7d94ebbe8337,4bd77cb2-e46d-47ce-88b5-b6bbe0584f5d,2026-04-11 00:00:00,Nologaten,5,AB 8839 UF,,DELIVERED,,2026-04-12 07:47:25.899,2026-04-12 07:47:26.029,Auto generated dari transaksi TRX-2026-00422. Driver: LATHIEF NUR S
2b78dd1b-b5d1-4ba9-9c6f-8c2fe59fcf07,d7c029b5-8155-4c92-8839-8506685dd453,2026-04-11 00:00:00,Janti,5,AB 8839 UF,,DELIVERED,,2026-04-12 07:48:17.777,2026-04-12 07:48:17.914,Auto generated dari transaksi TRX-2026-00423. Driver: LATHIEF NUR S
f7218e69-048c-45c6-af65-1feccb06cf0a,718c6fc3-2521-46e6-9698-2afe933b3bef,2026-04-11 00:00:00,"JL.RAYA SELOMARTANI,NO. 9, NGRANGSANG, SELOMARTANI, KEC KALASAN, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 07:48:57.289,2026-04-12 07:48:57.405,Auto generated dari transaksi TRX-2026-00424. Driver: LATHIEF NUR S
62c0d747-95d3-4067-abb1-101d3c1cb2dc,cb856d59-3cce-4ee6-b26e-c57e52766a7c,2026-04-11 00:00:00,Maguwoharjo,2,AB 8839 UF,,DELIVERED,,2026-04-12 07:49:57.866,2026-04-12 07:49:57.992,Auto generated dari transaksi TRX-2026-00425. Driver: LATHIEF NUR S
43f00ccc-d441-4e12-bf44-8668c34c6a0e,9dd05f6d-f35b-4f14-a290-d61198dc2b9c,2026-04-11 00:00:00,Ngaglik,17,AB 8839 UF,,DELIVERED,,2026-04-12 07:50:51.563,2026-04-12 07:50:51.703,Auto generated dari transaksi TRX-2026-00426. Driver: LATHIEF NUR S
527cb31f-8b9c-4e52-822b-011ab2512cfa,d734a435-f8a6-45b7-ae93-d988495bad2a,2026-04-11 00:00:00,"JL. KALIURANG KM 10, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN",5,AB 8839 UF,,DELIVERED,,2026-04-12 07:51:38.685,2026-04-12 07:51:38.822,Auto generated dari transaksi TRX-2026-00427. Driver: LATHIEF NUR S
3fc02638-ffae-48c5-8d96-e03d3cdb8b5e,36ee7550-aaf2-4b79-a062-c5b346d78343,2026-04-11 00:00:00,Jetis,14,AB 8839 UF,,DELIVERED,,2026-04-12 07:52:24.435,2026-04-12 07:52:24.566,Auto generated dari transaksi TRX-2026-00428. Driver: LATHIEF NUR S
92232d31-1626-4d96-99c4-2a70f854cbab,7be51203-11df-4638-9b39-562f946e6ffe,2026-04-11 00:00:00,Kalasan,28,AB 8839 UF,,DELIVERED,,2026-04-12 07:53:07.366,2026-04-12 07:53:07.495,Auto generated dari transaksi TRX-2026-00429. Driver: LATHIEF NUR S
8a0e6d2c-262f-4ed9-a0a0-ed9d44e3200b,177feff6-49b2-4ca8-87e5-e7d6d18ef4ba,2026-04-11 00:00:00,"JL. TARAMAN RAYA, TARANAN, SINDUHARJO, MGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 07:53:52.036,2026-04-12 07:53:52.194,Auto generated dari transaksi TRX-2026-00430. Driver: LATHIEF NUR S
fe9f5563-3db0-4436-b057-b3c33b7f6a2f,7293af42-beed-4d1f-aff1-29eaf816bcd3,2026-04-11 00:00:00,"JL  YUDHISTIRO NO22, GENTSN, SINDUHARJO, NGAGLIK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-12 07:54:24.938,2026-04-12 07:54:25.098,Auto generated dari transaksi TRX-2026-00431. Driver: LATHIEF NUR S
8e1b94c1-50d2-4ea1-98b0-924a2c5125ab,783ea92e-823b-454b-bca8-e889dd8a3a20,2026-04-07 00:00:00,"JL.RING ROAD UTARA NO.160,PERUMNAS,CONDONG CATUR,CONDONGCATUR,DEPOK,SLEMAN,DIY",61,AB 8839 UF,,DELIVERED,,2026-04-12 07:59:21.305,2026-04-12 07:59:21.447,Auto generated dari transaksi TRX-2026-00432. Driver: LATHIEF NUR S
debd256d-f525-4f6f-a17d-015574d556ea,f88e0627-e33f-4550-9805-eae6baeb3d7c,2026-04-07 00:00:00,JL.SURIREJO SUKOHARJO NGAGLIK SLEMAN,3,AB 8839 UF,,DELIVERED,,2026-04-12 07:59:59.504,2026-04-12 07:59:59.622,Auto generated dari transaksi TRX-2026-00433. Driver: LATHIEF NUR S
a02b867b-7a42-4af3-ad80-bb5261f0bad6,82091722-6ca1-458d-a46a-77477e1d28d5,2026-04-07 00:00:00,SAMBEREMBE,8,AB 8839 UF,,DELIVERED,,2026-04-12 08:00:38.14,2026-04-12 08:00:38.288,Auto generated dari transaksi TRX-2026-00434. Driver: LATHIEF NUR S
35eb07d4-94bd-4f0c-94ef-70c7c92d3ee9,ea3dfd3d-be4f-4f39-b63f-d582732cf7d2,2026-04-07 00:00:00,"JL. TARAMAN RAYA, TARANAN, SINDUHARJO, MGAGLIK, SLEMAN",6,AB 8839 UF,,DELIVERED,,2026-04-12 08:01:21.303,2026-04-12 08:01:21.466,Auto generated dari transaksi TRX-2026-00435. Driver: LATHIEF NUR S
20f2ff01-7c40-4b23-a193-347fda6a4abb,7513995f-109a-4b43-a637-ae65cc0aa15c,2026-04-07 00:00:00,"JL.KALIURANG, NGEMPLAK, UMBULMARTANI, SLEMAN",3,AB 8839 UF,,DELIVERED,,2026-04-12 08:01:57.478,2026-04-12 08:01:57.625,Auto generated dari transaksi TRX-2026-00436. Driver: LATHIEF NUR S
f044f750-7c69-49ab-81fb-11810e3fbcc8,beb013ec-62e1-40f8-9b98-a758c930352f,2026-04-07 00:00:00,"TEGUHAN, KALITIRTO, BERBAH, SLEMAN",6,AB 8839 UF,,DELIVERED,,2026-04-12 08:02:37.404,2026-04-12 08:02:37.581,Auto generated dari transaksi TRX-2026-00437. Driver: LATHIEF NUR S
